sex,age,race,marital-status,education,native-country,workclass,occupation,salary-class
Male,*,*,spouse not present,Higher education,North America,Non-Government,*,<=50K
Male,20-39,White,spouse present,High School,North America,Private,*,<=50K
Female,15-19,White,Never-married,High School,United-States,Non-Government,Other,<=50K
Female,*,White,Married-civ-spouse,*,*,Non-Government,*,<=50K
Male,20-39,White,Married-civ-spouse,Higher education,United-States,Government,Technical,>50K
Male,20-29,White,Married-civ-spouse,High School,United-States,Non-Government,Craft-repair,<=50K
Female,20-39,White,Divorced,Professional Education,United-States,Private,Nontechnical,<=50K
Male,40-49,White,Married-civ-spouse,Some-college,United-States,Private,Prof-specialty,>50K
Male,40-59,White,Married-civ-spouse,Higher education,*,*,Nontechnical,>50K
Male,*,White,Married-civ-spouse,High School,North America,Non-Government,*,<=50K
Female,40-59,White,Divorced,Higher education,United-States,Government,Technical,<=50K
Female,*,White,spouse not present,High School,United-States,Private,Nontechnical,<=50K
Male,20-39,White,Never-married,High School,North America,Private,Nontechnical,<=50K
Male,20-39,White,Never-married,Higher education,United-States,Private,Nontechnical,>50K
Male,19,White,Never-married,HS-grad,United-States,Private,Sales,<=50K
Male,40-59,*,*,Higher education,United-States,Government,*,>50K
Male,20-24,White,Never-married,Some-college,United-States,Private,Machine-op-inspct,<=50K
Male,40-59,*,Married-civ-spouse,High School,*,Private,Technical,<=50K
Female,30-39,White,Divorced,Bachelors,United-States,Private,Exec-managerial,<=50K
Female,20-39,White,Never-married,Higher education,North America,Government,Prof-specialty,<=50K
Male,20-29,White,Never-married,Bachelors,United-States,State-gov,Prof-specialty,<=50K
Male,20-39,White,Married-civ-spouse,Undergraduate,United-States,Self-emp-inc,Technical,>50K
Male,40-59,White,Married-civ-spouse,Masters,United-States,Private,Exec-managerial,>50K
Female,40-59,White,Divorced,Undergraduate,United-States,Private,Exec-managerial,>50K
Male,25-29,White,Married-civ-spouse,HS-grad,United-States,Private,Sales,<=50K
Female,40-59,White,spouse not present,*,North America,Private,*,<=50K
Female,*,White,Married-civ-spouse,*,*,Non-Government,*,<=50K
Male,40-59,Black,spouse not present,High School,United-States,Non-Government,Technical,<=50K
Female,*,White,Divorced,HS-grad,United-States,Non-Government,Nontechnical,<=50K
Male,35-39,White,Married-civ-spouse,HS-grad,United-States,Private,Transport-moving,>50K
Female,40-59,White,Divorced,*,*,Private,Other,<=50K
*,20-39,Black,Never-married,*,North America,Private,*,<=50K
Female,*,White,*,High School,United-States,Non-Government,Other,<=50K
Male,40-59,White,Married-civ-spouse,Higher education,North America,*,Technical,>50K
Male,40-59,White,Married-civ-spouse,Some-college,United-States,Private,Prof-specialty,>50K
Female,40-59,White,Divorced,HS-grad,United-States,Private,Machine-op-inspct,<=50K
Male,20-29,White,Married-civ-spouse,Bachelors,United-States,Private,Sales,>50K
Female,20-39,White,Never-married,Higher education,United-States,Non-Government,Technical,<=50K
Female,40-59,White,Divorced,Higher education,United-States,Non-Government,Technical,<=50K
Male,34,White,Married-civ-spouse,Some-college,United-States,Private,Craft-repair,<=50K
Male,20-39,Asian-Pac-Islander,Married-civ-spouse,Higher education,Asia,Private,Prof-specialty,>50K
Female,60-79,White,Widowed,High School,United-States,Private,Other-service,<=50K
Female,40-59,White,Divorced,Higher education,United-States,Non-Government,Nontechnical,<=50K
*,60-69,*,Married-civ-spouse,High School,United-States,Non-Government,*,<=50K
Male,40-59,White,Married-civ-spouse,*,North America,Non-Government,Technical,>50K
Male,30-34,White,Married-civ-spouse,Bachelors,United-States,Private,Sales,>50K
Male,40-59,White,Married-civ-spouse,Undergraduate,United-States,Self-emp-inc,Nontechnical,>50K
Male,*,*,Married-civ-spouse,*,*,Non-Government,*,<=50K
Male,20-29,White,Never-married,Some-college,United-States,Private,Adm-clerical,<=50K
Male,20-39,White,Married-civ-spouse,Higher education,North America,Private,Technical,<=50K
Female,20-39,*,spouse not present,*,North America,Private,*,<=50K
Male,15-19,White,Never-married,High School,United-States,*,*,<=50K
Male,60-79,White,Married-civ-spouse,Higher education,United-States,Private,Nontechnical,<=50K
Male,40-49,White,Married-civ-spouse,HS-grad,United-States,Non-Government,Technical,>50K
Male,40-59,White,Married-civ-spouse,Higher education,North America,Government,Nontechnical,<=50K
Male,15-19,White,Never-married,High School,United-States,Non-Government,Nontechnical,<=50K
Male,20-39,White,Married-civ-spouse,HS-grad,United-States,Local-gov,Craft-repair,<=50K
*,20-39,*,spouse not present,Higher education,North America,Government,*,<=50K
*,*,*,Married-civ-spouse,High School,North America,Non-Government,*,<=50K
Female,*,White,spouse not present,*,United-States,*,*,<=50K
Male,40-59,White,Married-civ-spouse,*,United-States,*,*,<=50K
Male,20-39,White,Married-civ-spouse,Undergraduate,United-States,Government,Exec-managerial,<=50K
Male,*,Black,spouse not present,High School,North America,Non-Government,Other-service,<=50K
Female,23,White,Never-married,HS-grad,United-States,Private,Adm-clerical,<=50K
*,15-19,*,Never-married,High School,United-States,Non-Government,*,<=50K
Male,*,*,*,*,*,*,*,<=50K
*,*,*,*,*,North America,*,*,<=50K
Male,20-39,White,spouse present,High School,United-States,Private,Other,<=50K
Male,20-39,White,Married-civ-spouse,Higher education,*,Private,*,<=50K
Male,*,White,*,Higher education,*,Private,Nontechnical,<=50K
Male,*,White,Married-civ-spouse,High School,North America,Non-Government,*,<=50K
Male,20-24,White,Never-married,Some-college,*,Private,Sales,<=50K
Male,20-39,White,Married-civ-spouse,Higher education,North America,Private,Technical,<=50K
Female,20-39,White,spouse not present,High School,United-States,Non-Government,Other-service,<=50K
Male,*,*,*,*,North America,*,*,<=50K
Male,20-39,White,Married-civ-spouse,Undergraduate,United-States,Non-Government,Nontechnical,>50K
Male,30-34,White,Married-civ-spouse,HS-grad,United-States,Private,Exec-managerial,<=50K
Male,30-39,White,Married-civ-spouse,Bachelors,United-States,Private,Craft-repair,>50K
Male,*,*,*,*,North America,Private,Other,<=50K
Male,35-39,White,Married-civ-spouse,HS-grad,United-States,Private,Craft-repair,<=50K
Male,20-39,White,Never-married,Higher education,United-States,Private,Nontechnical,<=50K
*,*,*,spouse not present,*,*,Non-Government,*,<=50K
Male,40-44,White,Married-civ-spouse,HS-grad,United-States,Private,Sales,>50K
Female,30-39,White,Never-married,Bachelors,United-States,Private,Prof-specialty,<=50K
Male,40-59,White,Married-civ-spouse,Undergraduate,United-States,Local-gov,Protective-serv,<=50K
Male,40-59,White,Married-civ-spouse,Primary School,North America,Non-Government,Technical,<=50K
Male,*,White,Married-civ-spouse,Higher education,*,*,Technical,<=50K
Male,20-39,White,Married-civ-spouse,Assoc-acdm,United-States,Private,Sales,>50K
Male,*,White,*,Higher education,North America,Non-Government,*,<=50K
Male,30-34,White,Married-civ-spouse,HS-grad,United-States,Private,Craft-repair,<=50K
Male,20-39,White,Married-civ-spouse,Undergraduate,United-States,Government,Other,>50K
Male,20-39,White,Divorced,Professional Education,United-States,Non-Government,Nontechnical,<=50K
Female,20-39,Black,Divorced,Undergraduate,United-States,Private,Adm-clerical,<=50K
Male,30-39,White,Married-civ-spouse,High School,United-States,Private,Technical,>50K
Male,15-19,White,Never-married,High School,North America,Private,Technical,<=50K
Male,*,*,*,*,*,Government,*,<=50K
Male,40-59,White,Married-civ-spouse,Professional Education,United-States,Private,Exec-managerial,>50K
Male,20-39,Black,spouse not present,Higher education,United-States,Non-Government,*,<=50K
Female,35-39,White,Divorced,Some-college,United-States,Private,Adm-clerical,<=50K
Male,26,White,Married-civ-spouse,HS-grad,United-States,Private,Craft-repair,<=50K
Female,20-39,White,Never-married,Undergraduate,United-States,Private,Other-service,<=50K
Male,40-59,White,Married-civ-spouse,Undergraduate,United-States,Non-Government,Technical,<=50K
Male,20-39,White,Never-married,High School,North America,Non-Government,Technical,<=50K
Male,20-29,White,Never-married,Undergraduate,United-States,Government,Other,<=50K
Female,15-19,White,Never-married,High School,United-States,Private,Sales,<=50K
Male,35-39,White,Married-civ-spouse,Bachelors,United-States,Private,Prof-specialty,>50K
Male,60-79,White,Married-civ-spouse,Higher education,United-States,Non-Government,Other,<=50K
Male,15-19,White,Never-married,Some-college,United-States,Private,Technical,<=50K
Male,20-39,*,Married-civ-spouse,*,*,Non-Government,*,>50K
Male,18,White,Never-married,11th,United-States,Private,Other-service,<=50K
Female,20-39,White,Never-married,Professional Education,United-States,Private,Sales,<=50K
*,*,*,spouse not present,High School,*,*,Other,<=50K
Female,*,*,spouse not present,*,North America,Private,Technical,<=50K
Male,40-59,White,Married-civ-spouse,HS-grad,United-States,Government,Nontechnical,<=50K
Male,20-29,White,Never-married,Assoc-acdm,United-States,Private,Sales,<=50K
Male,20-39,White,Married-civ-spouse,HS-grad,North America,Private,Other-service,<=50K
Male,20-39,Black,Never-married,High School,North America,Private,Other,<=50K
Male,50-59,White,Married-civ-spouse,Some-college,United-States,Private,Transport-moving,<=50K
Male,20-29,White,Never-married,Bachelors,United-States,Private,Sales,<=50K
Male,20-39,White,Married-civ-spouse,Undergraduate,United-States,Local-gov,Prof-specialty,>50K
Male,*,White,Divorced,High School,North America,Private,*,<=50K
Female,20-39,White,Never-married,Higher education,North America,Non-Government,Other,<=50K
Male,40-59,White,Married-civ-spouse,Higher education,United-States,Non-Government,Nontechnical,>50K
Male,40-59,White,Married-civ-spouse,Some-college,United-States,Self-emp-not-inc,Craft-repair,<=50K
Male,45-49,White,Married-civ-spouse,HS-grad,United-States,Private,Craft-repair,<=50K
Female,40-59,*,spouse not present,*,*,Government,*,<=50K
Male,40-59,White,Married-civ-spouse,*,*,Non-Government,Technical,<=50K
Male,20-39,*,Married-civ-spouse,*,North America,Private,*,>50K
Male,*,*,*,Higher education,*,*,Technical,>50K
Male,45-49,White,Married-civ-spouse,Prof-school,United-States,Self-emp-not-inc,Prof-specialty,>50K
Female,20-39,White,Never-married,Undergraduate,United-States,Non-Government,Nontechnical,<=50K
Male,20-39,White,spouse not present,HS-grad,*,Non-Government,Other,<=50K
Male,20-39,White,Divorced,HS-grad,United-States,Private,Other,<=50K
Male,34,White,Married-civ-spouse,HS-grad,United-States,Private,Craft-repair,<=50K
Male,40-59,White,*,High School,United-States,Non-Government,Other,<=50K
Male,45-49,White,Married-civ-spouse,Bachelors,United-States,Private,Sales,>50K
Male,*,*,*,Higher education,United-States,Government,*,<=50K
Male,20-29,White,Never-married,HS-grad,North America,Private,Nontechnical,<=50K
Male,40-59,White,Married-civ-spouse,High School,United-States,Private,Nontechnical,<=50K
Male,40-59,White,Divorced,Undergraduate,United-States,Non-Government,Other-service,<=50K
Male,40-59,White,spouse not present,Higher education,United-States,Non-Government,Technical,<=50K
Female,20-39,*,spouse not present,*,North America,Private,*,<=50K
Male,*,*,*,*,*,Non-Government,*,<=50K
Female,30-39,White,Divorced,Some-college,United-States,Government,Adm-clerical,<=50K
Male,18,White,Never-married,11th,United-States,Private,Other-service,<=50K
Male,30-39,White,Never-married,Undergraduate,United-States,Private,Adm-clerical,<=50K
Male,40-59,White,Married-civ-spouse,Higher education,*,Non-Government,Technical,>50K
*,*,*,*,*,North America,Private,*,<=50K
Male,45-49,White,Married-civ-spouse,Masters,United-States,Private,Exec-managerial,>50K
Male,20-29,White,Married-civ-spouse,Some-college,United-States,Private,Craft-repair,<=50K
Female,20-39,White,Divorced,Higher education,North America,Non-Government,Other,<=50K
Male,20-39,White,Married-civ-spouse,Higher education,North America,Private,Technical,<=50K
Female,40-49,White,Married-civ-spouse,Bachelors,United-States,Local-gov,Prof-specialty,>50K
Male,20-39,White,Married-civ-spouse,High School,North America,Non-Government,Other,<=50K
Female,20-39,*,Divorced,Higher education,United-States,*,*,<=50K
Male,20-39,White,Married-civ-spouse,Higher education,North America,Private,Technical,>50K
Male,15-19,White,Never-married,Some-college,United-States,Private,Sales,<=50K
Female,40-59,White,Married-civ-spouse,Higher education,United-States,Non-Government,Nontechnical,>50K
Female,40-59,White,Divorced,Graduate,United-States,Local-gov,Prof-specialty,<=50K
Male,40-49,*,*,High School,United-States,Non-Government,Technical,<=50K
*,20-39,*,*,*,*,Private,*,<=50K
Male,15-19,White,Never-married,High School,United-States,Non-Government,Other,<=50K
Male,20-39,White,Married-civ-spouse,High School,North America,Private,Nontechnical,<=50K
Male,*,White,Married-civ-spouse,High School,North America,Non-Government,*,>50K
Female,20-39,White,spouse not present,Higher education,United-States,*,*,<=50K
Female,20-39,White,spouse present,Higher education,United-States,Non-Government,Technical,>50K
Female,20-39,Black,Never-married,Higher education,North America,Government,Adm-clerical,<=50K
Male,30-39,White,spouse not present,*,United-States,*,*,<=50K
Male,20-39,Asian-Pac-Islander,Never-married,High School,Asia,Private,Technical,<=50K
Male,30-39,White,Married-civ-spouse,HS-grad,United-States,Self-emp-inc,Exec-managerial,<=50K
Male,40-59,White,Married-civ-spouse,Professional Education,United-States,Non-Government,Nontechnical,<=50K
Male,20-39,White,Never-married,Higher education,United-States,Private,Nontechnical,<=50K
*,*,*,spouse not present,*,*,Non-Government,*,<=50K
Male,45-49,White,Married-civ-spouse,Masters,United-States,Private,Prof-specialty,>50K
Male,40-59,White,Married-civ-spouse,HS-grad,United-States,Non-Government,Nontechnical,<=50K
Male,20-39,White,Married-civ-spouse,Professional Education,United-States,Private,Adm-clerical,>50K
Male,60-79,White,Married-civ-spouse,HS-grad,United-States,Self-emp-not-inc,Sales,<=50K
Male,40-59,White,Married-civ-spouse,HS-grad,United-States,Federal-gov,Adm-clerical,>50K
Male,20-29,White,Married-civ-spouse,HS-grad,United-States,Private,Craft-repair,>50K
Female,60-79,White,Widowed,Higher education,United-States,Non-Government,Nontechnical,>50K
Male,40-49,White,Married-civ-spouse,Some-college,United-States,Self-emp-not-inc,Exec-managerial,>50K
Male,20-29,White,Never-married,High School,United-States,Private,Farming-fishing,<=50K
Female,15-19,White,Never-married,HS-grad,United-States,Private,Nontechnical,<=50K
Female,20-39,White,spouse not present,Higher education,North America,Non-Government,Nontechnical,<=50K
*,*,*,Never-married,*,North America,Non-Government,*,<=50K
Male,30-34,White,Married-civ-spouse,Undergraduate,United-States,Private,Sales,<=50K
*,*,*,*,*,*,*,*,<=50K
Male,15-19,White,Never-married,Some-college,United-States,Private,Handlers-cleaners,<=50K
Male,*,White,spouse not present,*,North America,Non-Government,Technical,<=50K
Male,55-59,White,Married-civ-spouse,HS-grad,United-States,Private,Craft-repair,<=50K
Male,60-69,White,Married-civ-spouse,*,United-States,Non-Government,*,>50K
Male,40-59,White,Married-civ-spouse,HS-grad,United-States,Private,Tech-support,>50K
Female,20-39,Black,Never-married,Higher education,United-States,Government,Prof-specialty,<=50K
Male,20-39,White,Married-civ-spouse,Undergraduate,United-States,Private,Machine-op-inspct,>50K
Male,*,White,Married-civ-spouse,High School,North America,Non-Government,*,<=50K
Female,20-39,Black,spouse not present,High School,United-States,Private,*,<=50K
Male,35-39,White,Married-civ-spouse,Masters,United-States,Private,Exec-managerial,>50K
Male,30-39,White,Married-civ-spouse,HS-grad,United-States,Private,Adm-clerical,>50K
Female,*,White,spouse not present,High School,United-States,*,*,<=50K
Female,40-59,White,spouse not present,HS-grad,*,Private,Other,<=50K
Male,25-29,White,Married-civ-spouse,HS-grad,United-States,Private,Transport-moving,<=50K
Male,20-39,Black,*,Some-college,North America,Private,*,>50K
Male,60-79,White,Married-civ-spouse,Prof-school,United-States,Non-Government,Prof-specialty,>50K
Male,40-59,White,*,*,*,Non-Government,Other,>50K
Female,20-39,White,spouse not present,Higher education,North America,Non-Government,Nontechnical,<=50K
Female,*,White,Married-civ-spouse,*,*,Non-Government,*,>50K
Male,20-39,White,Never-married,Undergraduate,North America,Private,Technical,<=50K
Male,40-59,White,*,Higher education,United-States,Government,Technical,<=50K
Male,60-64,White,Married-civ-spouse,HS-grad,United-States,Private,Exec-managerial,>50K
Female,40-59,White,Never-married,HS-grad,United-States,Private,Adm-clerical,<=50K
Female,20-39,Black,Never-married,HS-grad,United-States,Private,Other-service,<=50K
Male,40-59,White,Married-civ-spouse,HS-grad,United-States,Private,Prof-specialty,>50K
Male,20-39,White,Married-civ-spouse,11th,United-States,Private,Technical,<=50K
Male,*,*,*,*,United-States,*,Nontechnical,>50K
*,*,*,*,*,*,*,*,<=50K
*,*,*,*,*,*,Non-Government,Other,<=50K
Female,20-39,White,Married-civ-spouse,Professional Education,United-States,Private,Technical,<=50K
Male,20-24,White,Married-civ-spouse,HS-grad,United-States,Private,Machine-op-inspct,<=50K
Male,20-39,White,Never-married,Higher education,United-States,Private,Nontechnical,>50K
Male,20-39,White,Married-civ-spouse,Undergraduate,United-States,Private,Exec-managerial,>50K
Male,*,White,Married-civ-spouse,Higher education,*,*,Technical,>50K
Male,45-49,White,Married-civ-spouse,Masters,United-States,Private,Exec-managerial,>50K
Female,*,*,spouse not present,*,North America,*,*,<=50K
Female,15-19,White,spouse not present,HS-grad,United-States,Private,Adm-clerical,<=50K
Male,50-59,White,Married-civ-spouse,Some-college,United-States,Private,Sales,<=50K
Male,20-39,White,spouse not present,Higher education,United-States,Private,Other,<=50K
Female,*,*,spouse not present,High School,United-States,Private,Other,<=50K
Male,15-19,White,Never-married,11th,United-States,Private,Handlers-cleaners,<=50K
Male,40-44,White,Married-civ-spouse,Undergraduate,United-States,Private,Sales,>50K
*,20-39,*,*,*,*,Private,*,<=50K
Female,30-39,White,Divorced,HS-grad,United-States,Private,Other,<=50K
*,60-79,White,*,*,United-States,Non-Government,*,<=50K
*,*,*,*,*,North America,Non-Government,*,>50K
Male,20-39,White,Never-married,Higher education,United-States,Non-Government,Technical,<=50K
Female,20-39,Black,spouse not present,*,United-States,*,*,<=50K
Male,20-24,White,Married-civ-spouse,HS-grad,United-States,Private,Transport-moving,<=50K
Female,*,*,spouse not present,Undergraduate,United-States,Government,*,<=50K
Male,44,White,Married-civ-spouse,HS-grad,United-States,Private,Craft-repair,>50K
Male,60-79,White,Married-civ-spouse,High School,United-States,Non-Government,*,<=50K
Male,30-39,White,Divorced,HS-grad,United-States,Private,Exec-managerial,<=50K
Male,60-69,White,Married-civ-spouse,HS-grad,United-States,Self-emp-not-inc,Farming-fishing,<=50K
Male,20-39,White,Married-civ-spouse,HS-grad,United-States,Private,Transport-moving,<=50K
Male,*,*,*,*,*,Non-Government,*,<=50K
Male,*,White,Never-married,High School,North America,*,*,<=50K
Female,30-39,*,*,*,United-States,*,*,<=50K
Female,60-79,White,Widowed,High School,United-States,Private,Other-service,<=50K
Male,40-59,Asian-Pac-Islander,Married-civ-spouse,*,Asia,Private,Technical,<=50K
Male,20-39,White,Never-married,*,North America,*,Technical,<=50K
Male,30-39,White,Married-civ-spouse,Some-college,United-States,Private,Exec-managerial,>50K
*,*,White,Never-married,Higher education,North America,*,*,<=50K
Male,40-59,White,Married-civ-spouse,Undergraduate,United-States,Self-emp-not-inc,Craft-repair,>50K
Female,20-39,White,Never-married,High School,United-States,Private,Nontechnical,<=50K
Female,20-39,White,spouse not present,Higher education,North America,Government,Adm-clerical,<=50K
Female,20-39,Asian-Pac-Islander,spouse not present,Higher education,United-States,Private,Other,<=50K
Male,20-39,White,Never-married,Higher education,North America,Private,Other,<=50K
*,*,Black,spouse not present,High School,North America,Non-Government,*,<=50K
*,*,*,*,High School,North America,Private,*,<=50K
Female,20-39,White,Divorced,Higher education,United-States,Private,Nontechnical,<=50K
Male,15-19,White,Never-married,Some-college,United-States,Private,Other,<=50K
Female,40-59,White,Divorced,Professional Education,United-States,Private,Adm-clerical,>50K
Female,15-19,White,Never-married,High School,United-States,Private,Sales,<=50K
Male,40-49,White,Married-civ-spouse,Bachelors,United-States,Self-emp-inc,Exec-managerial,>50K
Female,60-79,White,spouse not present,HS-grad,United-States,Government,Other,<=50K
Male,20-39,White,Never-married,Higher education,United-States,Non-Government,Prof-specialty,<=50K
Male,30-34,White,Never-married,HS-grad,United-States,Private,Craft-repair,<=50K
Male,20-39,White,spouse not present,*,United-States,*,Other,<=50K
Male,20-39,White,Never-married,Professional Education,United-States,Private,Technical,<=50K
*,20-39,*,Married-civ-spouse,Higher education,United-States,*,*,>50K
Female,40-44,White,Divorced,High School,United-States,Private,Other,<=50K
Male,20-39,Asian-Pac-Islander,spouse not present,Higher education,*,*,*,>50K
Female,40-59,White,Married-civ-spouse,Higher education,United-States,Non-Government,Adm-clerical,>50K
Male,20-39,Asian-Pac-Islander,Never-married,High School,Asia,Private,Technical,<=50K
Male,40-59,White,Married-civ-spouse,Bachelors,United-States,Private,Sales,>50K
Male,40-59,White,Married-civ-spouse,HS-grad,United-States,Self-emp-inc,Exec-managerial,>50K
Male,15-19,White,Never-married,High School,North America,*,Other,<=50K
Female,60-79,White,Widowed,Higher education,United-States,Non-Government,Nontechnical,>50K
Male,20-39,White,Married-civ-spouse,Undergraduate,United-States,Self-emp-not-inc,Exec-managerial,<=50K
Male,20-24,White,Married-civ-spouse,Bachelors,United-States,Private,Prof-specialty,<=50K
Male,15-19,White,Never-married,Higher education,United-States,Non-Government,Other,<=50K
Male,20-29,White,Never-married,High School,United-States,Private,Other-service,<=50K
Female,20-39,White,spouse not present,Undergraduate,United-States,Private,Prof-specialty,<=50K
Male,*,White,*,*,*,Non-Government,*,>50K
Male,40-59,White,Never-married,HS-grad,United-States,Private,Handlers-cleaners,<=50K
Male,*,*,Married-civ-spouse,Higher education,North America,Government,*,>50K
Female,*,White,spouse not present,*,United-States,*,*,<=50K
Male,20-39,*,Never-married,Undergraduate,*,Private,Other,<=50K
Male,40-59,*,Married-civ-spouse,Higher education,United-States,Non-Government,Technical,>50K
Female,30-39,White,Divorced,HS-grad,United-States,Private,Other-service,<=50K
Male,40-59,Black,Married-civ-spouse,Higher education,North America,Private,Technical,>50K
Male,45-49,White,Married-civ-spouse,HS-grad,United-States,Private,Craft-repair,<=50K
Male,40-49,White,Divorced,Undergraduate,United-States,Private,Technical,<=50K
Male,30-34,White,Married-civ-spouse,Undergraduate,United-States,Private,Sales,<=50K
Male,30-39,White,Married-civ-spouse,HS-grad,United-States,Private,Handlers-cleaners,<=50K
Male,40-44,White,Married-civ-spouse,Some-college,United-States,Private,Sales,>50K
Male,40-59,White,Divorced,Higher education,United-States,Government,Technical,<=50K
Female,20-39,Black,spouse not present,*,United-States,*,*,<=50K
Male,40-59,White,Married-civ-spouse,Higher education,United-States,Government,Other,<=50K
*,*,*,spouse not present,High School,*,*,Other,<=50K
Female,*,White,*,*,North America,*,*,<=50K
Male,40-59,White,Married-civ-spouse,Professional Education,United-States,Private,Exec-managerial,>50K
Male,40-59,White,Married-civ-spouse,High School,United-States,Private,Machine-op-inspct,<=50K
*,*,*,*,Higher education,*,*,*,>50K
Male,40-49,White,Married-civ-spouse,Undergraduate,United-States,Private,Transport-moving,>50K
Male,20-39,White,Married-civ-spouse,High School,North America,Private,Transport-moving,<=50K
Male,15-19,White,Never-married,High School,North America,Private,Technical,<=50K
Male,40-59,*,Married-civ-spouse,High School,United-States,Non-Government,*,<=50K
Male,40-59,*,Married-civ-spouse,HS-grad,United-States,Non-Government,*,<=50K
Male,25-29,White,Never-married,HS-grad,United-States,Private,Craft-repair,<=50K
Female,20-39,White,Never-married,High School,North America,Private,Other,<=50K
Male,*,White,spouse not present,Primary School,North America,Private,*,<=50K
Female,20-39,White,Never-married,High School,United-States,Private,Other-service,<=50K
Male,*,White,*,High School,United-States,Private,Other,<=50K
Male,20-39,*,Never-married,*,*,Private,Technical,<=50K
Male,35-39,White,Married-civ-spouse,HS-grad,United-States,Private,Craft-repair,<=50K
Female,40-59,White,Divorced,Undergraduate,United-States,Private,Technical,<=50K
Male,20-39,White,spouse not present,Higher education,United-States,Non-Government,Nontechnical,<=50K
Male,40-59,White,Married-civ-spouse,Undergraduate,North America,Private,Technical,>50K
Male,60-79,White,Married-civ-spouse,Higher education,United-States,Private,Nontechnical,>50K
Male,15-19,White,Never-married,HS-grad,United-States,Private,Handlers-cleaners,<=50K
Male,40-59,White,*,*,United-States,Government,Adm-clerical,<=50K
Male,20-39,White,spouse present,High School,North America,Non-Government,*,<=50K
Female,20-39,White,Never-married,Undergraduate,United-States,Private,Other-service,<=50K
Male,*,Black,*,*,North America,Non-Government,*,<=50K
Male,60-69,White,Married-civ-spouse,*,United-States,Non-Government,*,<=50K
Male,20-39,White,Never-married,HS-grad,United-States,Private,Transport-moving,<=50K
Male,15-19,White,Never-married,High School,United-States,Non-Government,Nontechnical,<=50K
Female,20,White,Never-married,Some-college,United-States,Private,Adm-clerical,<=50K
Male,40-59,White,Married-civ-spouse,Undergraduate,United-States,Non-Government,Farming-fishing,<=50K
Female,20-39,Black,Never-married,Undergraduate,United-States,Private,Adm-clerical,<=50K
Male,45-49,White,Married-civ-spouse,Bachelors,United-States,Private,Exec-managerial,>50K
Male,40-59,White,Married-civ-spouse,Higher education,*,Government,Technical,>50K
Male,15-19,White,Never-married,Some-college,United-States,Private,Handlers-cleaners,<=50K
Male,20-39,Black,Married-civ-spouse,Undergraduate,United-States,Private,Nontechnical,>50K
*,*,*,*,*,*,Government,*,<=50K
Male,35-39,White,Married-civ-spouse,Professional Education,United-States,Non-Government,Technical,>50K
Male,20-39,White,spouse not present,*,*,Non-Government,*,<=50K
Female,*,White,Never-married,Higher education,North America,Private,Technical,<=50K
Female,20-39,White,spouse not present,*,North America,Private,Other,<=50K
Male,*,White,spouse not present,*,United-States,*,*,<=50K
Female,40-59,White,Never-married,Undergraduate,North America,Non-Government,Technical,>50K
Male,40-44,White,Married-civ-spouse,HS-grad,United-States,Private,Handlers-cleaners,<=50K
Male,40-44,White,Married-civ-spouse,Bachelors,United-States,Private,Exec-managerial,>50K
Male,15-19,White,Never-married,Some-college,United-States,Private,Handlers-cleaners,<=50K
*,*,*,*,*,*,*,*,<=50K
Male,50-59,White,Married-civ-spouse,HS-grad,United-States,Private,Nontechnical,>50K
Male,40-49,White,Married-civ-spouse,Some-college,United-States,Private,Prof-specialty,>50K
Male,30-39,White,Never-married,HS-grad,United-States,Non-Government,Farming-fishing,<=50K
Male,20-39,White,Married-civ-spouse,Higher education,United-States,Government,Prof-specialty,<=50K
Male,20-39,Asian-Pac-Islander,Never-married,Higher education,Asia,Private,Nontechnical,<=50K
Female,*,White,spouse not present,*,United-States,*,Adm-clerical,<=50K
Male,20-39,White,Married-civ-spouse,High School,North America,Non-Government,Transport-moving,>50K
Female,15-19,White,Never-married,High School,North America,Non-Government,Technical,<=50K
Male,*,*,Married-civ-spouse,*,*,Non-Government,*,<=50K
Female,20-39,White,Married-civ-spouse,Undergraduate,United-States,Private,Sales,>50K
Male,25-29,White,Never-married,Bachelors,United-States,Private,Prof-specialty,<=50K
Male,30-39,White,Married-civ-spouse,High School,United-States,Private,Technical,<=50K
Female,20-39,Black,Never-married,Higher education,United-States,Private,Technical,<=50K
Male,20-39,White,Married-civ-spouse,Higher education,*,Private,Technical,>50K
Male,20-39,White,Married-civ-spouse,Undergraduate,United-States,Private,Exec-managerial,>50K
Male,20-39,White,Never-married,Undergraduate,United-States,Non-Government,Technical,<=50K
Male,20-39,White,Married-civ-spouse,Higher education,United-States,Private,Exec-managerial,<=50K
Male,20-39,White,Married-civ-spouse,Graduate,United-States,Private,Nontechnical,>50K
*,20-39,*,Married-civ-spouse,Higher education,North America,Non-Government,Other,>50K
Male,40-59,White,Never-married,High School,North America,Private,Other,<=50K
Male,40-44,White,Married-civ-spouse,Bachelors,United-States,Private,Prof-specialty,<=50K
Male,45-49,White,Married-civ-spouse,HS-grad,United-States,Private,Transport-moving,>50K
Female,20-39,White,Divorced,Undergraduate,United-States,Private,Technical,<=50K
Male,20-39,Black,spouse not present,High School,United-States,Private,Technical,<=50K
Male,40-59,White,*,*,North America,Non-Government,Technical,<=50K
Male,40-49,*,*,High School,United-States,Non-Government,Technical,>50K
Male,40-44,White,Married-civ-spouse,Some-college,United-States,Private,Sales,>50K
